11,0.98473715,1.1248068,-0.34229525,1.41027,0.080267136,-0.24201672,0.99932089,0.055530218,1.4543526,-0.16006977,1.0043272,1.7356751,0.93484777,0.52620541,0.33148474,1.2080683,1.3642376,1.3536283,0.38056984,1.6067702,1,-1
12,0.87951574,1.0685907,-0.42180881,1.3352437,0.019110378,-0.36280997,0.89263166,-0.042254868,1.3799144,-0.2406428,0.91270932,1.6468921,0.84133593,0.41316669,0.21209657,1.1606678,1.2658236,1.2173902,0.2616182,1.5112454,1,-1
13,0.80682117,0.9845029,-0.53151325,1.2134642,-0.06622571,-0.46900746,0.81774187,-0.13442514,1.2778419,-0.30229995,0.85920297,1.5275151,0.76565062,0.27282634,0.24955535,1.0268842,1.1675835,1.1100407,0.13126316,1.4012258,1,-1
14,0.74981792,0.89057448,-0.6168862,1.1254394,-0.18829986,-0.58977702,0.68271651,-0.23643692,1.1844019,-0.38289868,0.80347019,1.4395146,0.66386252,0.13328181,0.38179944,0.9139414,1.0695275,1.0030718,0.013261804,1.3079766,1,-1
15,0.6579712,0.79001841,-0.71968897,1.0505356,-0.28490523,-0.69599143,0.54790551,-0.328873,1.0910358,-0.46348884,0.75481344,1.3210579,0.57448568,-0.026275126,0.50400946,0.82715451,0.97167109,0.86896554,-0.082295843,1.2523292,1,-1
16,0.5671322,0.71521112,-0.79754738,0.94213789,-0.34335566,-0.83254121,0.44314219,-0.42839734,0.98892638,-0.54406472,0.70917007,1.2031301,0.50190241,-0.16467913,0.6135132,0.69059573,0.87401925,0.73925708,-0.10952187,1.2154368,1,-1
17,0.47739521,0.61588964,-0.89672756,0.85399853,-0.40031202,-0.8454889,0.41495343,-0.49915518,0.89550657,-0.60570475,0.62721531,1.0857784,0.43040846,-0.27797636,0.72324942,0.66555243,0.7765976,0.63358617,-0.13231324,1.1625313,1,-1
18,0.38441271,0.54291919,-0.9722711,0.77990883,-0.4933424,-0.89912065,0.40565878,-0.61611136,0.80217074,-0.68353474,0.58721834,0.99970913,0.33203854,-0.3912736,0.83320209,0.62059973,0.80932554,0.5312254,-0.20215141,1.1107855,1,-1
19,0.30405334,0.44506718,-1.0467997,0.65757605,-0.54722953,-0.99208955,0.33648646,-0.68753537,0.72772579,-0.76690505,0.54139463,0.88355307,0.24925392,-0.50633485,0.95737884,0.5080384,0.84428378,0.40175986,-0.32107987,1.0255508,1,-1
20,0.21245152,0.34793183,-1.1393163,0.56941299,-0.59930601,-1.0886084,0.22730861,-0.803681,0.60662131,-0.84748665,0.5072408,0.76810129,0.15311271,-0.43582505,1.0763929,0.39582992,0.88142115,0.27238495,-0.42300365,0.94233276,1,-1
21,0.11629248,0.26601811,-1.2104253,0.4955446,-0.68766114,-1.1499391,0.14801097,-0.87206624,0.51331572,-0.90275288,0.47662499,0.64613257,0.057894906,-0.3604997,1.2001768,0.33119353,0.92068138,0.16612307,-0.52437502,0.84016035,1,-1
22,0.025899628,0.17007821,-1.2799728,0.42236783,-0.73590012,-1.2536797,0.040682003,-0.96253336,0.41110883,-0.97801108,0.40719264,0.53183581,-0.007379325,-0.2474407,1.3031658,0.21805999,0.8943425,0.062808775,-0.62513219,0.70542366,1,-1
23,-0.057049386,0.088787807,-1.347752,0.33150154,-0.7819308,-1.3360326,-0.036006428,-1.0515631,0.34558867,-1.0280082,0.34039003,0.41840609,-0.10032773,-0.15175317,1.4254266,0.081157891,0.80116658,-0.037275134,-0.74706602,0.57254414,1,-1
24,-0.17045775,-0.019100541,-1.4498365,0.2250838,-0.82562578,-1.3795018,-0.11106369,-1.1439762,0.23400018,-1.098765,0.30626899,0.33604606,-0.16272217,-0.055153224,1.5185872,-0.030885288,0.7765976,-0.1641774,-0.88968978,0.47422557,1,-1
25,-0.25280017,-0.10003261,-1.5063263,0.15453517,-0.90544112,-1.4474551,-0.19822912,-1.1503163,0.14112453,-1.1556383,0.24478161,0.22443495,-0.25305684,0.04228311,1.5511158,-0.12134062,0.84521477,-0.29074611,-1.0307722,0.38614138,1,-1
26,-0.34716334,-0.19372615,-1.4539861,0.084903418,-0.94404389,-1.5347793,-0.26892208,-1.0821345,0.076833751,-1.2191165,0.14213977,0.11391626,-0.34203927,0.18267923,1.6594438,-0.23351413,0.82403215,-0.393096,-1.1127284,0.26578383,1,-1
27,-0.46038452,-0.30109658,-1.361368,-0.019842591,-1.0183848,-1.5843941,-0.36877514,-1.0088531,-0.015635463,-1.252464,0.086521758,-0.005269773,-0.42955989,0.25295079,1.7703557,-0.3461168,0.73436024,-0.49543139,-1.1908488,0.13804541,1,-1
28,-0.47264313,-0.3289261,-1.2967703,-0.087751233,-1.0511232,-1.6311222,-0.43557607,-0.93387516,-0.12513468,-1.3077103,-0.055605522,-0.11386344,-0.48529012,0.39363077,1.8830127,-0.45827442,0.64530216,-0.62144901,-1.1908488,0.044015078,1,-1
29,-0.38286814,-0.23379019,-1.2265318,-0.16907325,-1.1189589,-1.6679484,-0.53183184,-0.8767097,-0.18787361,-1.3367306,-0.032013278,-0.22107358,-0.56933308,0.49272466,1.8782001,-0.59216929,0.62009888,-0.75119735,-1.0052729,-0.078749624,1,-1
30,-0.29914645,-0.15217458,-1.1513279,-0.2201223,-1.1450068,-1.7324601,-0.59409765,-0.77020213,-0.2793788,-1.375256,0.086187302,-0.33816242,-0.65153234,0.60494727,1.7363735,-0.6830347,0.5260687,-0.85346748,-0.90287401,-0.16867505,1,-1
31,-0.19561957,-0.055524038,-1.041116,-0.32164341,-1.2134525,-1.751929,-0.68603936,-0.67038573,-0.3706287,-1.4396362,0.22552417,-0.44284655,-0.70098337,0.74600743,1.6173621,-0.70509302,0.43625356,-0.9557086,-0.79872131,-0.28540195,1,-1
32,-0.11089862,0.026735972,-0.95980282,-0.42232272,-1.2336399,-1.8000074,-0.74303317,-0.56030121,-0.46160317,-1.5277648,0.36698582,-0.54574024,-0.77887234,0.87156151,1.4965256,-0.59056395,0.34708807,-1.0615354,-0.6930273,-0.31397292,1,-1
33,-0.018200418,0.098914479,-0.84948552,-0.48434672,-1.335075,-1.8492364,-0.82302414,-0.44808037,-0.55226862,-1.6095623,0.47305746,-0.64666196,-0.8544387,0.98401223,1.3632794,-0.47478875,0.27734552,-1.1909248,-0.58596194,-0.42340662,1,-1
34,0.075171937,0.19781138,-0.76762195,-0.54476221,-1.3971699,-1.98871,-0.90807273,-0.37856954,-0.65741124,-1.5936264,0.57451558,-0.75941243,-0.89634906,1.0965035,1.2164318,-0.35789777,0.18860972,-1.320133,-0.47768362,-0.53258527,1,-1
35,0.16914385,0.29737074,-0.68535241,-0.63152624,-1.5066274,-2.0191131,-0.95688725,-0.2917089,-0.74768705,-1.5598535,0.70917007,-0.85657799,-0.96660971,1.2514274,1.1201233,-0.2353865,0.17089018,-1.4491199,-0.36832367,-0.61471535,1,-1
36,0.25218716,0.39752934,-0.60205621,-0.73424088,-1.6007001,-2.0025613,-1.0353308,-0.15996582,-0.72949148,-1.5259893,0.79910915,-0.8385453,-1.0339718,1.3640555,0.98037839,-0.11590154,0.22524067,-1.5219867,-0.30056377,-0.72703047,1,-1
37,0.34432662,0.47353207,-0.48979488,-0.69645501,-1.6868084,-2.0059387,-1.0766392,-0.042254868,-0.70645563,-1.4609269,0.91721464,-0.72592628,-1.066911,1.4493921,0.85159211,0.004362251,0.29598071,-1.4316338,-0.23043202,-0.80856274,1,-1
38,0.44009581,0.55745125,-0.40207193,-0.61679287,-1.7267469,-1.9622394,-1.1799857,0.046794602,-0.63194686,-1.3999063,1.0245028,-0.61328849,-1.1278186,1.5520039,0.72529365,0.1253254,0.35272518,-1.3338449,-0.15808681,-0.85049659,1,-1
39,0.53624218,0.67678819,-0.28155827,-0.56928093,-1.7202803,-1.9318464,-1.3138991,0.16643842,-0.59937488,-1.3485563,1.1323647,-0.50063505,-1.1514829,1.6826929,0.58792162,0.25452505,0.42384375,-1.2919913,-0.045057063,-0.80887759,1,-1
40,0.61575287,0.75503126,-0.19606822,-0.51703044,-1.7414097,-1.8938596,-1.4129081,0.26977597,-0.60986496,-1.2682801,1.2133325,-0.40370112,-1.1067992,1.7610242,0.4684025,0.37722069,0.49500836,-1.2332896,0.070143655,-0.7862966,1,-1
41,0.67733869,0.82925738,-0.10288405,-0.44049835,-1.7143774,-1.7952425,-1.3683339,0.39049287,-0.61656275,-1.1879497,1.3496593,-0.27940359,-1.0874295,1.8421991,0.33246544,0.50946254,0.5542133,-1.1525554,0.18581179,-0.75896109,1,-1
42,0.70363348,0.92550743,0.024019887,-0.36588303,-1.7159834,-1.6935222,-1.3212008,0.51200064,-0.57193877,-1.1106163,1.4319518,-0.18949681,-1.0551539,1.8137519,0.25167974,0.64348139,0.6151677,-1.0354966,0.30170011,-0.70848265,1,-1
43,0.70269474,0.96256629,0.12098279,-0.35674186,-1.7079687,-1.6038495,-1.2626931,0.63421723,-0.59533403,-1.0317502,1.5074732,-0.21005239,-1.0230818,1.8299322,0.23161425,0.77911194,0.68684896,-0.96146239,0.38077071,-0.70939131,1,-1
44,0.72477431,0.97985661,0.21931978,-0.32164341,-1.6525759,-1.4984337,-1.2292323,0.75707373,-0.61369083,-0.97164014,1.421482,-0.1675452,-1.0549692,1.919106,0.19723918,0.91622067,0.75855068,-0.91698387,0.38880564,-0.67087689,1,-1
45,0.77904014,1.0002304,0.35235636,-0.25024508,-1.5693477,-1.4071603,-1.1673417,0.88049795,-0.63122468,-0.89091297,1.2918509,-0.25209006,-1.0933737,1.7975311,0.12942697,1.0546772,0.83027286,-0.82395895,0.31830691,-0.57636832,1,-1
46,0.78697657,1.0016908,0.45343372,-0.23134622,-1.4857991,-1.2990237,-1.1088473,0.98425226,-0.61967988,-0.80918963,1.1740373,-0.33195224,-1.1583381,1.686226,0.049961336,1.1943672,0.89342173,-0.73831207,0.206973,-0.48751495,1,-1
47,0.73011547,1.0476237,0.55551821,-0.18340745,-1.392815,-1.2005251,-1.0544526,1.0771806,-0.65107957,-0.74783789,1.0674935,-0.44478723,-1.248391,1.5440912,0.10434044,1.2924042,0.9580694,-0.69179961,0.08765438,-0.38324227,1,-1
48,0.713598,1.0757513,0.6930479,-0.15836705,-1.335075,-1.1167644,-1.0232193,1.2119854,-0.64937993,-0.66490144,0.9558246,-0.5650469,-1.1797831,1.4638692,0.12535722,1.3919162,1.0241545,-0.59179909,-0.031455637,-0.29428529,1,-1
49,0.71147703,1.0644051,0.7971584,-0.13083684,-1.2500246,-1.0181068,-1.0020007,1.3052616,-0.71644186,-0.57735519,0.84453282,-0.65941098,-1.066911,1.3215925,0.15038764,1.4505509,1.0916054,-0.47827156,-0.18882039,-0.16867505,1,-1
50,0.66187397,1.0322154,0.84985775,-0.12758033,-1.1530023,-0.9594259,-0.92985069,1.3884829,-0.73251456,-0.50987228,0.75288212,-0.77845616,-0.92434564,1.2104749,0.16638873,1.5110356,1.0880809,-0.32904665,-0.2689533,-0.063880286,1,-1
51,0.62080128,0.9845029,0.93930611,-0.15016253,-1.0910348,-0.86951286,-0.87955238,1.4922536,-0.77449166,-0.45753463,0.64215761,-0.89662176,-0.82863639,1.0994486,0.19996482,1.4901121,1.0488258,-0.21538497,-0.387283,0.005185819,1,-1
52,0.5539278,0.98218126,1.0461765,-0.11460168,-0.99143352,-0.75159612,-0.82280642,1.5758524,-0.84390488,-0.38685483,0.52398982,-1.0137982,-0.75982816,0.98100124,0.29695736,1.4131353,1.0845513,-0.094341634,-0.50713857,0.13048122,1,-1
53,0.46486778,0.95764599,1.1690987,-0.10060736,-0.90544112,-0.62828507,-0.75747254,1.6796067,-0.88893865,-0.27566016,0.39186342,-1.1093674,-0.64707493,0.83833928,0.40789874,1.3383773,1.1568924,0.019602836,-0.58650662,0.23628427,1,-1
54,0.37664376,0.91991563,1.2766522,-0.11487438,-0.84037737,-0.54792544,-0.69122762,1.8035592,-0.84390488,-0.21784784,0.27385302,-1.2251479,-0.53584924,0.72780465,0.51063382,1.2463135,1.1952115,0.19700931,-0.66375777,0.32537277,1,-1
55,0.28933316,0.90071621,1.3847054,-0.12649745,-0.73872998,-0.44239125,-0.59650588,1.8672813,-0.73781166,-0.14390264,0.14998637,-1.3366964,-0.42362502,0.61740181,0.59115497,1.1552001,1.1980812,0.33921512,-0.73870275,0.41446127,1,-1
56,0.20180159,0.81661033,1.4717647,-0.1559049,-0.67138458,-0.33447801,-0.54598986,1.9207911,-0.65448558,-0.044102598,0.052551551,-1.4235262,-0.29718965,0.5071409,0.70783088,1.0650977,1.2020967,0.43941867,-0.85235829,0.52071069,1,-1
57,0.10871494,0.74838252,1.5949134,-0.21480675,-0.60287326,-0.19661857,-0.56120964,2.0439134,-0.53831208,0.031560927,-0.073590713,-1.4386761,-0.17056334,0.40326694,0.79213318,0.97605693,1.2072478,0.49343606,-0.96169892,0.64573907,1,-1
58,0.029081801,0.66758295,1.703435,-0.23443675,-0.51510882,-0.10262088,-0.55092021,2.0421512,-0.46407874,0.095218991,-0.056999087,-1.4921763,-0.043771125,0.24884996,0.90392164,0.88814153,1.1415311,0.5914969,-1.0770039,0.73483952,1,-1
59,-0.062863431,0.57397673,1.790428,-0.28470724,-0.4438989,0.012084317,-0.55704966,2.0738842,-0.3791034,0.19832153,-0.12873328,-1.5217435,0.067717499,0.20731457,0.99201044,0.77911194,1.0771954,0.54356684,-1.1631167,0.82393998,1,-1
60,-0.15920544,0.48131603,1.8992931,-0.36736111,-0.384935,0.11132064,-0.55803774,2.0860196,-0.29345626,0.27622859,-0.24382867,-1.5206355,0.15096539,0.31172078,1.0492969,0.67036845,1.0143023,0.43191736,-1.1275892,0.94902017,1,-1
61,-0.24479055,0.40173599,2.0225784,-0.4093757,-0.27856988,0.21325074,-0.62860007,2.0271477,-0.20719779,0.34336042,-0.33731231,-1.5986102,0.23444491,0.41881356,1.1669535,0.5848849,0.95292337,0.25139289,-1.0113802,1.0015949,1,-1
62,-0.34328028,0.29482026,2.131869,-0.44658456,-0.21523957,0.31765125,-0.64897462,1.9934391,-0.089086162,0.42244062,-0.45293562,-1.6545832,0.33203854,0.52841043,1.2917154,0.47712051,0.96442265,0.13981592,-0.93164135,1.1263204,1,-1
63,-0.43257393,0.23203369,2.228059,-0.50671155,-0.13967096,0.39378071,-0.74027994,1.9383804,-0.01430195,0.49150199,-0.56916226,-1.6752514,0.40440582,0.67438752,1.4433703,0.36972804,0.97709847,-0.007694094,-0.84965037,1.1632407,1,-1
64,-0.48437678,0.12575031,2.2388487,-0.57440678,-0.040837992,0.49997481,-0.76600353,1.8350691,0.05472498,0.5816714,-0.68475605,-1.7474292,0.48134947,0.74600743,1.3929407,0.2627393,0.92007266,-0.1188505,-0.73093823,1.113647,1,-1
65,-0.37963248,0.047739105,2.2510866,-0.62988217,0.029109495,0.60520105,-0.83528303,1.7787077,0.16064017,0.67184652,-0.77748225,-1.8051895,0.43323504,0.88924219,1.3235493,0.15617971,0.86475025,-0.26592907,-0.64618138,1.0299228,1,-1
66,-0.26358521,-0.040118729,2.2160591,-0.68332224,0.13153674,0.74163239,-0.88134097,1.7309571,0.24875279,0.76202735,-0.89374824,-1.8898971,0.3273307,0.99830174,1.2532626,0.10658902,0.79425064,-0.37654889,-0.52145078,0.94827491,1,-1
67,-0.16730513,-0.14531205,2.0926646,-0.73458471,0.21044096,0.83221548,-0.91169011,1.604015,0.33724498,0.8255427,-0.84457013,-1.9208197,0.22416843,1.1075488,1.1470991,0.15319791,0.74106133,-0.45178676,-0.4394791,0.85954509,1,-1
68,-0.089387637,-0.22163096,1.9806375,-0.82281101,0.28575477,0.95326255,-0.94631311,1.5004379,0.41227776,0.91572067,-0.72755654,-1.9360728,0.1483141,1.2217585,1.1385347,0.20258515,0.6709914,-0.52499793,-0.31290588,0.77082723,1,-1
69,-0.014231498,-0.32609256,1.8945502,-0.8342681,0.39175312,1.0743604,-0.97399611,1.3968674,0.54875626,1.0059015,-0.58571453,-1.8792609,0.046488427,1.3703613,1.0460769,0.2546522,0.62009888,-0.67026371,-0.22321991,0.66804905,1,-1
70,0.097130478,-0.38868039,1.7454227,-0.75631721,0.47075,1.1653699,-0.99848041,1.29331,0.65455388,1.069414,-0.46435302,-1.7864181,-0.066180286,1.4874603,0.95078387,0.27521327,0.57120135,-0.77876257,-0.10211661,0.57945872,1,-1
71,0.17365744,-0.30858543,1.6338836,-0.67628358,0.55211733,1.2866098,-1.0431986,1.1897624,0.74309646,1.1432821,-0.37201701,-1.6612128,-0.16299762,1.4638692,0.856859,0.26702763,0.66190656,-0.84907329,-0.010931815,0.47735407,1,-1
72,0.2723625,-0.18443359,1.5226333,-0.59340445,0.66090308,1.3936973,-1.0802767,1.0945731,0.81813259,1.2174414,-0.25851521,-1.5357853,-0.28649373,1.4424831,0.76440652,0.26513619,0.75314888,-0.9557086,0.081319152,0.37586715,1,-1
73,0.36321417,-0.11127945,1.4362376,-0.50827263,0.7428997,1.4992518,-1.1130274,0.99099595,0.93759117,1.2810652,-0.14464943,-1.4099571,-0.28948621,1.564869,0.64767984,0.23639901,0.7765976,-1.0582253,0.20296326,0.28758369,1,-1
74,0.44694712,-0.008401741,1.3127962,-0.42564643,0.82621666,1.5934357,-1.1412664,0.85570547,1.0296036,1.3711547,-0.027350572,-1.3150703,-0.21951979,1.5474824,0.55867983,0.21180076,0.73340367,-1.1164229,0.2963538,0.18694166,1,-1
75,0.53911332,0.074577946,1.2017528,-0.38188501,0.93721457,1.6604923,-1.1980659,0.7521382,1.1489546,1.43026,0.065142825,-1.275784,-0.12132203,1.4620342,0.47958295,0.15656753,0.75950213,-1.2176634,0.41818719,0.060924916,1,-1
76,0.61887312,0.14997242,1.0783075,-0.28699945,1.0180491,1.7014978,-1.24956,0.68033354,1.2239908,1.4905471,0.1792414,-1.2035061,-0.015154762,1.4223997,0.36111668,0.13954775,0.85359881,-1.2742296,0.52283821,-0.027123408,1,-1
77,0.69834159,0.25447918,0.96762323,-0.24148331,1.1271901,1.8056411,-1.3025881,0.55344067,1.3297078,1.5543079,0.29643534,-1.1330531,0.091394394,1.34345,0.2427279,0.26979962,0.81496265,-1.3170621,0.61849243,-0.099581045,1,-1
78,0.78575634,0.330774,0.88104405,-0.14934445,1.2099936,1.9041329,-1.2383294,0.46744637,1.4185124,1.621377,0.41369813,-1.0253766,0.19829726,1.230391,0.22102436,0.37317078,0.76108789,-1.4100109,0.71483425,-0.12996535,1,-1
79,0.8739691,0.43590409,0.75761046,-0.094438157,1.2909015,1.9583535,-1.1088473,0.34153798,1.5241689,1.6149632,0.53101995,-0.95238193,0.28616534,1.0915866,0.18150799,0.50363563,0.72797118,-1.4872319,0.81181732,-0.022556198,1,-1
80,0.87040411,0.51296376,0.69725995,-0.008630531,1.3720101,2.0147941,-0.97887287,0.21608245,1.643688,1.6105446,0.64840078,-0.8541897,0.39348452,1.0165451,0.14530513,0.60771887,0.82528029,-1.5578472,0.90939915,0.047075826,1,-1
81,0.92908923,0.60120401,0.58758284,0.086669999,1.4811742,2.0733904,-0.89545545,0.091132285,1.7023592,1.6542022,0.74473058,-0.74952435,0.48658318,0.92365563,0.031293405,0.71232344,0.92281959,-1.6384908,1.0075372,0.15677655,1,-1
82,1.0491885,0.67932061,0.49293871,0.18304154,1.5637654,2.0279888,-0.84209576,-0.033240316,1.7917986,1.689034,0.86229176,-0.62053161,0.56947109,0.79004184,-0.034250112,0.81740803,1.0205737,-1.7645809,1.1061968,0.26754934,1,-1
83,1.1712327,0.76932844,0.38478012,0.24242159,1.6729179,1.8916116,-0.75321877,-0.12609644,1.8525288,1.6348781,0.97988573,-0.46740244,0.69709281,0.67679529,-0.032777735,0.92294402,1.1185325,-1.9068846,1.2189755,0.33989937,1,-1
84,1.2784161,0.84833334,0.32876267,0.30309792,1.7556249,1.7706018,-0.69517659,-0.24926141,1.9163158,1.5534944,1.1076478,-0.3446731,0.78957481,0.56355381,-0.017482109,1.0288964,1.2166805,-2.0262058,1.2829922,0.40766625,1,-1
85,1.3694254,0.9398799,0.1868843,0.40251257,1.8384554,1.6653959,-0.67115451,-0.37159614,1.9203566,1.4722877,1.1919306,-0.26380927,0.89750125,0.46849991,-0.027385252,1.1109309,1.251961,-2.1393635,1.3834828,0.48194121,1,-1
86,1.4453936,1.0180718,0.13372822,0.45250247,1.9240733,1.5752527,-0.60837289,-0.45662893,1.9129669,1.3912751,1.2787416,-0.14545899,1.0056562,0.3779929,-0.040147639,1.1942655,1.3506615,-2.258159,1.4596485,0.55684187,1,-1
87,1.5445082,1.0985793,0.029445968,0.52925192,1.8767377,1.4712414,-0.54441228,-0.45888339,1.9078847,1.3282136,1.3407962,-0.057361426,1.1178679,0.31345438,-0.058778159,1.3019314,1.3871441,-2.2865545,1.5252567,0.62892089,1,-1
88,1.5761231,1.1798636,-0.10802517,0.64071252,1.7724574,1.3817581,-0.47743048,-0.4159568,1.9479573,1.2379614,1.2407645,-0.007639282,1.2060427,0.20020783,-0.15815964,1.3870907,1.4863306,-2.3151131,1.5948399,0.70286507,1,-1
89,1.677923,1.2090061,-0.20980128,0.78999455,1.7233304,1.2790869,-0.40762512,-0.37029007,1.9046433,1.1664796,1.142664,-0.022817292,1.3182638,0.11306157,-0.25350878,1.4733753,1.5856449,-2.3910616,1.6157037,0.73874517,1,-1
90,1.7121585,1.2674475,-0.31028918,0.89061458,1.6093444,1.1591668,-0.36803491,-0.3611705,1.7881239,1.084682,1.0418781,0.035443852,1.4064293,0.10276136,-0.38383959,1.5607344,1.6235598,-2.4097514,1.6394879,0.77566943,1,-1
91,1.7404645,1.3901027,-0.44200633,0.97833502,1.5006281,1.0706141,-0.29199962,-0.34195674,1.734602,1.0133314,0.96774368,0.19169377,1.5186629,0.24503807,-0.49245082,1.6282636,1.6622267,-2.4034756,1.6129881,0.77624731,1,-1
92,1.7838397,1.485052,-0.52864406,1.0660871,1.4218204,0.95100533,-0.21760889,-0.33015611,1.692692,0.95044974,0.85960628,0.3479656,1.6232369,0.32326796,-0.54071594,1.6783788,1.7016352,-2.3122888,1.5887751,0.78243257,1,-1
93,1.7308856,1.6078277,-0.55812447,1.1675331,1.3132161,0.844219,-0.17024803,-0.3084188,1.5661427,0.86023466,0.74141226,0.47299559,1.7053736,0.46710086,-0.47633216,1.6916983,1.8018754,-2.2234478,1.56688,0.74810277,1,-1
94,1.6418819,1.7028191,-0.50992994,1.2554195,1.2347829,0.74372717,-0.087212436,-0.31543158,1.4915466,0.77001958,0.6155028,0.5965638,1.721851,0.57938937,-0.40654253,1.6668044,1.8422355,-2.1537317,1.4934917,0.71956767,1,-1
95,1.530344,1.7864823,-0.45958449,1.3433257,1.1566585,0.62464967,-0.001909283,-0.35143728,1.3740765,0.67981021,0.49735796,0.7204419,1.6963492,0.72357203,-0.35719249,1.6026036,1.8241118,-2.0441415,1.3453324,0.64993166,1,-1
96,1.3966266,1.8594347,-0.40721695,1.4544029,1.072083,0.53747101,0.052917452,-0.34971116,1.2475943,0.61699703,0.40582859,0.84557205,1.628818,0.91653875,-0.30389563,1.5401066,1.8079473,-1.9625879,1.2289689,0.62169147,1,-1
97,1.2987744,1.8841868,-0.368723,1.5793204,0.96366783,0.56747474,0.11008878,-0.34109696,1.1616684,0.52680193,0.26865912,0.96976629,1.5404711,0.99855519,-0.27911907,1.4371995,1.7937676,-1.8762775,1.1129184,0.50996619,1,-1
98,1.1874434,1.8446798,-0.31174915,1.6671475,0.89329567,0.49403566,0.192421,-0.36268988,1.0554677,0.43661254,0.17730025,1.0942172,1.4296617,1.1444309,-0.2230164,1.3355895,1.7815778,-1.7355546,0.99720387,0.44572235,1,-1
99,1.0675032,1.7594748,-0.25313966,1.792061,0.77759161,0.36468393,0.30748379,-0.38009876,0.98093873,0.35444106,0.086020074,1.1876047,1.3191372,1.2559591,-0.18806414,1.235359,1.7253397,-1.6417683,0.88184864,0.37544072,1,-1
100,0.96519937,1.6552692,-0.20558923,1.8568475,0.69281532,0.24642878,0.35390012,-0.43218759,0.86371724,0.28101536,-0.032187064,1.2811111,1.2306055,1.4020122,-0.12185792,1.1365877,1.6695109,-1.5330882,0.76689129,0.30598006,1,-1
101,0.84962499,1.5403497,-0.14318149,1.9448011,0.60168824,0.12974725,0.39426739,-0.48177911,0.75749974,0.17246098,-0.14178033,1.4064103,1.1201937,1.4240218,-0.077657194,0.99626195,1.6611882,-1.3840373,0.65236272,0.19866656,1,-1
102,0.7601934,1.4257463,-0.12759419,2.0327666,0.51732118,0.046379124,0.49977092,-0.49709105,0.68307158,0.10082496,-0.26000714,1.500596,1.0324915,1.3871397,-0.00250982,0.85714416,1.6067457,-1.2728954,0.53830157,0.13117068,1,-1
103,0.65336472,1.3019227,-0.0714323,2.0790218,0.40323473,-0.022738415,0.6052979,-0.54152718,0.57685408,0.020351833,-0.3588552,1.5941243,0.92243023,1.4638692,0.049961336,0.71935515,1.5016817,-1.1487884,0.42475033,0.026312156,1,-1
104,0.56467907,1.1781232,-0.050387693,2.0899058,0.31485258,-0.13353155,0.72817155,-0.58302956,0.49187874,-0.049368902,-0.39755041,1.7194203,0.83393299,1.4341801,0.13186401,0.58301571,1.4481548,-1.0183077,0.31175535,-0.038928013,1,-1
